,latitude,longitude,scientific_name,common_name
1350,1.545611901,103.6615519,Lantana camara,common lantana
1351,3.014527959,101.6850238,Lantana camara,common lantana
1352,2.983916012,101.6033348,Lantana camara,common lantana
1353,2.98056364,101.601357,Lantana camara,common lantana
1354,3.051313446,101.7396186,Lantana camara,common lantana
1355,3.1592232,101.6307854,Lantana camara,common lantana
1356,3.216438076,101.7509095,Lantana camara,common lantana
1357,2.922160472,101.6657384,Lantana camara,common lantana
1358,3.082637766,101.706852,Lantana camara,common lantana
1359,3.16563274,101.6107029,Lantana camara,common lantana
1360,2.940532703,101.7235526,Lantana camara,common lantana
1361,3.047083863,101.7533363,Lantana camara,common lantana
1362,3.170037972,101.694488,Lantana camara,common lantana
1363,1.559357105,103.6385749,Lantana camara,common lantana
1364,3.068453834,101.6856333,Lantana camara,common lantana
1365,1.569866667,103.6444167,Lantana camara,common lantana
1366,2.728072375,101.9227963,Lantana camara,common lantana
1367,2.921428511,101.6559349,Lantana camara,common lantana
1368,3.24037923,101.403807,Lantana camara,common lantana
1369,3.076187749,101.5528896,Lantana camara,common lantana
1370,2.380784327,103.0202337,Lantana camara,common lantana
1371,3.711867359,101.7365557,Lantana camara,common lantana
1372,3.278888889,101.4736111,Lantana camara,common lantana
1373,3.039116144,101.6464386,Lantana camara,common lantana
1374,3.1071444,101.5285154,Lantana camara,common lantana
1375,3.286388889,101.4691667,Lantana camara,common lantana
1376,2.921318,101.655935,Lantana camara,common lantana
1377,2.921318,101.655935,Lantana camara,common lantana
1378,3.219107863,101.4986604,Lantana camara,common lantana
1379,3.000661136,101.5460653,Lantana camara,common lantana
1380,2.7518909,102.245444,Lantana camara,common lantana
1381,2.701547222,101.8922,Lantana camara,common lantana
1382,3.05122025,101.5594864,Lantana camara,common lantana
1383,2.947783333,101.666345,Lantana camara,common lantana
1384,3.759315472,103.1994618,Lantana camara,common lantana
1385,5.424355507,100.2696304,Lantana camara,common lantana
1386,3.099352,101.601267,Lantana camara,common lantana
1387,5.407716929,100.2821004,Lantana camara,common lantana
1388,2.930802778,101.7872028,Lantana camara,common lantana
1389,4.537621667,103.4694583,Lantana camara,common lantana
1390,1.542083333,110.3489617,Lantana camara,common lantana
1391,2.467994266,102.8544264,Lantana camara,common lantana
1392,5.353651047,100.4494934,Lantana camara,common lantana
1393,1.8377566,102.9529083,Lantana camara,common lantana
1394,5.967579082,116.0890915,Lantana camara,common lantana
1395,5.957182115,116.0731358,Lantana camara,common lantana
1396,4.297157172,100.580298,Lantana camara,common lantana
1397,2.727069444,101.8979028,Lantana camara,common lantana
1398,6.54005,100.2297967,Lantana camara,common lantana
1399,2.717063889,101.9092694,Lantana camara,common lantana
1400,5.4662877,100.2895178,Lantana camara,common lantana
1401,3.181316667,101.6499639,Lantana camara,common lantana
1402,5.278755,100.2420117,Lantana camara,common lantana
1403,2.731466667,101.8847139,Lantana camara,common lantana
1404,2.742977778,101.9214333,Lantana camara,common lantana
1405,3.425528028,101.7952881,Lantana camara,common lantana
1406,3.421233861,101.7952576,Lantana camara,common lantana
1407,3.421297056,101.7952347,Lantana camara,common lantana
1408,2.715061111,101.9111444,Lantana camara,common lantana
1409,3.047156266,101.7533665,Lantana camara,common lantana
1410,4.606275181,101.0834601,Lantana camara,common lantana
1411,4.606303247,101.0835043,Lantana camara,common lantana
1412,4.418638333,101.412055,Lantana camara,common lantana
1413,2.710366667,101.89645,Lantana camara,common lantana
1414,1.469151283,103.7278237,Lantana camara,common lantana
1415,3.196453333,101.61232,Lantana camara,common lantana
1416,1.469138972,103.727811,Lantana camara,common lantana
1417,1.470487194,103.7276595,Lantana camara,common lantana
1418,2.979535972,101.654372,Lantana camara,common lantana
1419,3.143863833,101.6846083,Lantana camara,common lantana
1420,2.84021755,101.4187724,Lantana camara,common lantana
1421,3.169677454,101.7909941,Lantana camara,common lantana
1422,2.751909863,102.2454509,Lantana camara,common lantana
1423,3.020779238,101.635339,Lantana camara,common lantana
1424,1.559091879,103.6323243,Lantana camara,common lantana
1425,3.124894857,101.6677399,Lantana camara,common lantana
1426,1.485368,103.761815,Lantana camara,common lantana
1427,4.385222595,102.4004746,Lantana camara,common lantana
1428,3.349793196,101.2525558,Lantana camara,common lantana
1429,4.385693776,102.401993,Lantana camara,common lantana
1430,3.170738601,101.7705581,Lantana camara,common lantana
1431,3.165883333,101.777075,Lantana camara,common lantana
1432,3.425645339,101.7898894,Lantana camara,common lantana
1433,3.391522222,101.765775,Lantana camara,common lantana
1434,3.175386111,101.603425,Lantana camara,common lantana
1435,5.356450056,100.2888031,Lantana camara,common lantana
1436,2.9862795,101.7668819,Lantana camara,common lantana
1437,3.071091667,101.7307283,Lantana camara,common lantana
1438,5.425437927,100.2679901,Lantana camara,common lantana
1439,1.45532066,103.6908001,Lantana camara,common lantana
1440,1.455240798,103.6908928,Lantana camara,common lantana
1441,1.456465623,103.6396664,Lantana camara,common lantana
1442,2.770811111,101.8212889,Lantana camara,common lantana
1443,3.713845,101.7496533,Lantana camara,common lantana
1444,3.071073163,101.7307755,Lantana camara,common lantana
1445,1.587493333,104.2530333,Lantana camara,common lantana
1446,3.215670497,101.8817548,Lantana camara,common lantana
1447,5.950033333,116.6193867,Lantana camara,common lantana
1448,5.030319419,102.9212297,Lantana camara,common lantana
1449,2.2539242,103.5955123,Lantana camara,common lantana
1450,6.036197482,116.1268619,Lantana camara,common lantana
1451,4.4072806,101.3880373,Lantana camara,common lantana
1452,3.326886111,101.5794083,Lantana camara,common lantana
1453,5.979821667,116.679895,Lantana camara,common lantana
1454,4.511895556,101.4101997,Lantana camara,common lantana
1455,4.511961389,101.4101744,Lantana camara,common lantana
1456,5.854286667,118.1234667,Lantana camara,common lantana
1457,2.739844444,101.8693889,Lantana camara,common lantana
1458,3.026847222,101.7060667,Lantana camara,common lantana
1459,5.339936667,100.2972333,Lantana camara,common lantana
1460,2.716605556,101.9088944,Lantana camara,common lantana
1461,3.326730556,101.5793861,Lantana camara,common lantana
1462,6.0184153,116.5984535,Lantana camara,common lantana
1463,5.425519031,100.2680342,Lantana camara,common lantana
1464,5.819488333,116.3429767,Lantana camara,common lantana
1465,1.557328333,103.6277,Lantana camara,common lantana
1466,3.084300497,101.7014958,Lantana camara,common lantana
1467,5.424775716,100.2685371,Lantana camara,common lantana
1468,3.084954508,101.6731025,Lantana camara,common lantana
1469,3.118716667,101.6413417,Lantana camara,common lantana
1470,3.11048516,101.6679348,Lantana camara,common lantana
1471,1.559571667,103.6258617,Lantana camara,common lantana
1472,1.559643333,103.625715,Lantana camara,common lantana
1473,1.559515495,103.6252149,Lantana camara,common lantana
1474,3.843741667,103.328225,Lantana camara,common lantana
1475,1.559628333,103.625725,Lantana camara,common lantana
1476,3.11370916,101.6644559,Lantana camara,common lantana
1477,5.583563846,101.4583185,Lantana camara,common lantana
1478,2.961240324,101.6756394,Lantana camara,common lantana
1479,3.335281428,101.238095,Lantana camara,common lantana
1480,2.931616667,101.6701694,Lantana camara,common lantana
1481,2.930961111,101.6702139,Lantana camara,common lantana
1482,2.877404,101.8068548,Lantana camara,common lantana
1483,2.878902778,101.791175,Lantana camara,common lantana
1484,2.92656292,101.7019063,Lantana camara,common lantana
1485,2.941201062,101.7234018,Lantana camara,common lantana
1486,2.92423707,101.7005691,Lantana camara,common lantana
1487,2.90137466,101.6699987,Lantana camara,common lantana
1488,2.888286111,101.6779306,Lantana camara,common lantana
1489,2.698055556,101.9583278,Lantana camara,common lantana
1490,4.845160721,100.8886329,Lantana camara,common lantana
1491,4.845233333,100.8888167,Lantana camara,common lantana
1492,2.949191667,101.7576306,Lantana camara,common lantana
1493,4.470438276,101.3745087,Lantana camara,common lantana
1494,5.539171667,100.3715583,Lantana camara,common lantana
1495,2.809094517,104.1448111,Lantana camara,common lantana
1496,2.723147222,101.8949917,Lantana camara,common lantana
1497,5.361811667,100.3067783,Lantana camara,common lantana
1498,3.148216667,101.5084472,Lantana camara,common lantana
1499,5.582836111,101.4546139,Lantana camara,common lantana
1500,3.711770659,101.7273189,Lantana camara,common lantana
1501,2.710725,101.8933639,Lantana camara,common lantana
1502,5.473461667,100.247995,Lantana camara,common lantana
1503,3.7191,101.7462694,Lantana camara,common lantana
1504,5.354686667,100.3042617,Lantana camara,common lantana
1505,3.001413888,101.3641133,Lantana camara,common lantana
1506,3.1689874,101.6024463,Lantana camara,common lantana
1507,3.172471667,101.6027467,Lantana camara,common lantana
1508,2.971396158,101.6920153,Lantana camara,common lantana
1509,2.950841251,101.6924193,Lantana camara,common lantana
1510,2.901380876,101.6700405,Lantana camara,common lantana
1511,2.739225,101.8704583,Lantana camara,common lantana
1512,2.726283333,101.8850722,Lantana camara,common lantana
1513,3.172967,101.49623,Lantana camara,common lantana
1514,2.957943538,101.7087514,Lantana camara,common lantana
1515,2.958561667,101.672155,Lantana camara,common lantana
1516,2.96585735,101.6945865,Lantana camara,common lantana
1517,2.9662259,101.694554,Lantana camara,common lantana
1518,4.6005126,101.0757837,Lantana camara,common lantana
1519,2.4184919,101.8738791,Lantana camara,common lantana
1520,5.473475,100.24797,Lantana camara,common lantana
1521,2.943609646,101.7284102,Lantana camara,common lantana
1522,2.937886667,101.69403,Lantana camara,common lantana
1523,2.727780556,101.8849778,Lantana camara,common lantana
1524,5.843188333,118.1228862,Lantana camara,common lantana
1525,2.730694444,101.9888639,Lantana camara,common lantana
1526,4.586905556,101.074175,Lantana camara,common lantana
1527,4.355280376,100.9564529,Lantana camara,common lantana
1528,1.477488305,110.367611,Lantana camara,common lantana
1529,3.235391063,101.6919949,Lantana camara,common lantana
1530,1.4505483,103.694855,Lantana camara,common lantana
1531,1.399564305,110.3214415,Lantana camara,common lantana
1532,2.722530556,101.898875,Lantana camara,common lantana
1533,5.555378769,101.3449971,Lantana camara,common lantana
1534,5.426095335,101.2768307,Lantana camara,common lantana
1535,5.42523758,100.2700517,Lantana camara,common lantana
1536,5.584125,101.4567633,Lantana camara,common lantana
1537,1.55266485,103.6129667,Lantana camara,common lantana
1538,3.75801611,102.5663452,Lantana camara,common lantana
1539,2.722142321,101.7892993,Lantana camara,common lantana
1540,3.71754471,101.7525209,Lantana camara,common lantana
1541,2.989168011,101.7125228,Lantana camara,common lantana
1542,4.694041755,103.4004816,Lantana camara,common lantana
1543,2.895865173,102.604672,Lantana camara,common lantana
1544,2.894437708,102.402743,Lantana camara,common lantana
1545,2.343961,102.043907,Lantana camara,common lantana
1546,3.837906872,103.1624993,Lantana camara,common lantana
1547,3.20261422,102.3831547,Lantana camara,common lantana
1548,5.395316667,103.0360083,Lantana camara,common lantana
1549,5.424071667,100.2696967,Lantana camara,common lantana
1550,3.592981715,102.5361615,Lantana camara,common lantana
1551,5.707874631,100.6655998,Lantana camara,common lantana
1552,2.823145924,101.8096449,Lantana camara,common lantana
1553,4.714064161,103.3999189,Lantana camara,common lantana
1554,3.596539367,102.5346396,Lantana camara,common lantana
1555,3.814389602,102.4684788,Lantana camara,common lantana
1556,4.71431744,103.3999166,Lantana camara,common lantana
1557,2.651169745,102.4881402,Lantana camara,common lantana
1558,4.963021667,103.0479195,Lantana camara,common lantana
1559,2.384369964,103.7141384,Lantana camara,common lantana
1560,3.944585632,101.3519692,Lantana camara,common lantana
1561,1.468388889,104.1825417,Lantana camara,common lantana
1562,5.704903855,100.6666015,Lantana camara,common lantana
1563,2.645557859,102.4907751,Lantana camara,common lantana
1564,5.703849101,100.6684317,Lantana camara,common lantana
1565,3.240516667,102.2415417,Lantana camara,common lantana
1566,3.247888889,102.2431667,Lantana camara,common lantana
1567,3.495166667,102.0330833,Lantana camara,common lantana
1568,5.403246667,103.09967,Lantana camara,common lantana
1569,4.217955556,101.7968139,Lantana camara,common lantana
1570,4.217952778,101.7968083,Lantana camara,common lantana
1571,3.150358333,101.616005,Lantana camara,common lantana
1572,5.447626819,100.215124,Lantana camara,common lantana
1573,3.711868,101.7365558,Lantana camara,common lantana
1574,5.718977921,100.6569201,Lantana camara,common lantana
1575,5.701563333,100.662675,Lantana camara,common lantana
1576,5.701563333,100.662675,Lantana camara,common lantana
1577,1.762286774,104.0810951,Lantana camara,common lantana
1578,3.7161875,102.5378471,Lantana camara,common lantana
1579,3.2438,102.2434472,Lantana camara,common lantana
1580,2.599433333,102.8972028,Lantana camara,common lantana
1581,3.339041667,102.6096028,Lantana camara,common lantana
1582,3.501786111,102.0323972,Lantana camara,common lantana
1583,3.6647278,102.9859625,Lantana camara,common lantana
1584,4.22871,101.801264,Lantana camara,common lantana
1585,3.095092773,101.501564,Lantana camara,common lantana
1586,3.419913,101.8417473,Lantana camara,common lantana
1587,3.4200296,101.8419008,Lantana camara,common lantana
1588,3.177515804,101.7056318,Lantana camara,common lantana
1589,3.2055731,101.6874385,Lantana camara,common lantana
1590,3.088519383,101.7177603,Lantana camara,common lantana
1591,3.2095311,101.691352,Lantana camara,common lantana
1593,3.184759556,101.7423951,Lantana camara,common lantana
1594,2.914775,101.6397467,Lantana camara,common lantana
1595,3.1472286,101.6843327,Lantana camara,common lantana
